U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_iprop,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total,T_prop
68,0.244765585044327,0.00580947678997202,0.00685162213298604,-0.0694633660165857,0.0168649921030967,0.00301919608288084,1.91241773360263,2.44928205886208,8.67040615030405,0.868445860418006,1,0,0,0,0,2.509410955044,2.47786974935732,0.0165901792196224,-0.000259000477083556,-0.0110797595858825,0.0215865855167532,-0.0150887309431021,-0.0166195690399073,225051.419439408,268494.190770131,11902.7950569284,566648.372468002,4235.09338976735
69,0.246406720630591,0.005604405503188,0.00689202053741816,-0.0708567049783284,0.0146750958789698,0.0031171405835447,1.89752236332084,2.40871281095252,8.66908345188924,0.874132679080795,1,0,0,0,0,2.46155277198986,2.43348382455468,0.0167193165752617,-0.000428896315320942,-0.0108275072994943,0.0215459506473927,-0.0151514194777196,-0.0165056728830141,226206.113782974,267646.0459389,11902.5934702798,567733.454462345,4289.63689349162
70,0.248330135754347,0.00529893965577524,0.00687760140331349,-0.0723502038136561,0.0120284328333144,0.00321442016497301,1.88697511541388,2.36610100328076,8.6288827957396,0.879289174451433,1,0,0,0,0,2.41929044291634,2.38761838227395,0.0168897882029824,-0.000727905475914983,-0.0105809890769092,0.0214778416805386,-0.015139781419691,-0.0163640078703793,227670.78176481,266587.967888087,11902.3879336703,568325.748609955,4322.54869386497
71,0.249730089306171,0.00529063191477526,0.00703570227525456,-0.073685455624655,0.0105920029290065,0.00333688025373337,1.86587371331538,2.33500558611331,8.71797500646654,0.886016423605897,1,0,0,0,0,2.37052589243759,2.35358380040207,0.0169463008659372,-0.000715861117232529,-0.0103112393282075,0.0215031194547013,-0.0153980766530701,-0.0163155464027271,228367.14975514,266542.966803807,11902.2951001907,571146.543030105,4427.68856514921
72,0.251196473678105,0.00528042529303307,0.00719954149870934,-0.0750464492599545,0.0091178402353924,0.00346659687874725,1.84549478327622,2.30497385933829,8.80807605606295,0.892806591862863,1,0,0,0,0,2.32406558842485,2.32101954118116,0.017004733150679,-0.000717839500974947,-0.0100370302665308,0.0215308693477507,-0.0156733862603302,-0.0162687607092895,229108.418534249,266570.799142984,11902.2147746513,574150.561484477,4534.64259052204
73,0.252724081034325,0.00527135674440307,0.00737051338317825,-0.0764265833674342,0.00761235784525651,0.00360341057585872,1.82572625361211,2.27608577085356,8.90051160249548,0.899530304658506,1,0,0,0,0,2.27972250658507,2.28994789946528,0.0170641598063876,-0.000734487325168028,-0.00975550612242279,0.0215622429747038,-0.015972158410641,-0.0162214710957115,229887.536409489,266680.441272593,11902.1504431509,577363.063285838,4644.200505151
74,0.254306579999234,0.00526752003257009,0.0075517169953078,-0.0778182038735219,0.00608390732562908,0.00374799578447324,1.80642456561138,2.24845591137333,8.9968000619153,0.906307913683358,1,0,0,0,0,2.23728725086237,2.26043401477847,0.0171232606187182,-0.000765016082758955,-0.00946278410786028,0.0215987744993479,-0.0163029370530347,-0.0161721942333578,230695.023253924,266883.987779005,11902.1055496764,580815.323644241,4757.3051868057
75,0.255936522923451,0.00527370982376525,0.00774726485020779,-0.0792127514071233,0.00454232623514714,0.00390146318415541,1.78742726830321,2.2222191515852,9.09856944732348,0.913384581121301,1,0,0,0,0,2.19653667389121,2.23257045229745,0.0171804303124161,-0.000807626009054851,-0.0091544309736341,0.0216422562228552,-0.0166756842071108,-0.0161198048675231,231519.86172544,267195.394024088,11902.0833549996,584543.386813945,4875.01120055184
76,0.257601019962677,0.00529609667906595,0.0079608256025344,-0.0806001901999669,0.00300598957607888,0.00406392059994312,1.76852217175161,2.19754425656933,9.2080408314415,0.920613135375372,1,0,0,0,0,2.15720427724286,2.20648959041693,0.0172333883314124,-0.000858690028976086,-0.00882723591005967,0.021694839431352,-0.0171006159571839,-0.0160630626845687,232347.205783113,267631.749821406,11902.0866992072,588596.003944269,4998.78064628814
77,0.259277379245841,0.00534530532148224,0.00819998486741122,-0.0819696407981302,0.00151225782894832,0.00423665671314538,1.74932159368888,2.17471234644585,9.32853131201403,0.928165184236037,1,0,0,0,0,2.11886628943114,2.18244072473036,0.0172777635211134,-0.000906011267355422,-0.0084782841608364,0.0217598395707536,-0.0175907521549809,-0.0160040540227868,233149.093351955,268220.530505575,11902.116922482,593043.343045904,5130.81417057364
78,0.260993500631862,0.0054081047808359,0.0084568614698479,-0.0833162258999239,-7.08121249580399e-06,0.00441816397667565,1.73032513174561,2.15327569376484,9.45486065228616,0.935789898313734,1,0,0,0,0,2.08187057560633,2.1599530975676,0.0173191597291779,-0.000974837253307211,-0.0081018499840302,0.0218335585982001,-0.0181445667401079,-0.0159318534614384,233962.934207884,268923.045691908,11902.1774093828,597804.610779697,5268.17614472657
79,0.262750400111003,0.00548390154110295,0.00873170242070544,-0.0846281915709249,-0.00156651297086977,0.00460822833240658,1.711563408676,2.13318792537486,9.58663759402092,0.943488510616796,1,0,0,0,0,2.04617233302233,2.13895781530936,0.0173579974334211,-0.00107345286117425,-0.00769205481698017,0.0219160644183901,-0.0187706683055034,-0.0158408476758842,234791.684318367,269736.962434652,11902.273058449,602882.616901443,5410.76232123325
80,0.264545546565395,0.00557382610339713,0.00902577036502396,-0.0858982152230849,-0.00316861551737842,0.00480691663744856,1.69299951457194,2.11445180053648,9.72417577026183,0.951239983410771,1,0,0,0,0,2.01167112224117,2.11943791030513,0.0173939238931743,-0.00120418892072885,-0.00724553626210986,0.022007893194646,-0.0194754727070995,-0.0157285081331437,235633.27703892,270664.447595889,11902.4092281469,608293.059703288,5558.90349740667
81,0.266376164104708,0.00567752726550018,0.00933724144578497,-0.0871204365782108,-0.00481626408941804,0.00501239501808346,1.67464292073531,2.09701912195475,9.86763120316508,0.959029652358644,1,0,0,0,0,1.97830909996933,2.10132831333147,0.0174270813740681,-0.00137096937727191,-0.00676139278166547,0.0221090123401941,-0.0202615640311399,-0.0155913530696221,236489.040301574,271703.005391123,11902.5917401707,614048.314052323,5712.84069813842
82,0.266587234215115,0.00660349634595939,0.0101357918643477,-0.0885573851273659,-0.00295118750537295,0.00527006257243258,1.62607481411292,2.10285475597541,10.2318188075638,0.970197646182365,1,0,0,0,0,1.91847336824773,2.10650270028872,0.0170944281216733,7.07178979921233e-05,-0.00660187516325396,0.0224470091728103,-0.0212992062263309,-0.0160251520478775,235118.328109107,274902.253226148,11902.4473624825,624455.860872216,6012.58676927453
83,0.270084981217808,0.00594794260008286,0.0100233678760258,-0.0894150530196171,-0.00814735105257374,0.00544137603623305,1.63769487808909,2.06647514721134,10.1790928936621,0.974940902372029,1,0,0,0,0,1.91397419111783,2.06969277443096,0.0174749078431629,-0.00177154245787123,-0.00568850351380495,0.0223451668569573,-0.0220882193068277,-0.0152535179662282,238181.715349857,274159.610933816,11903.1055662367,626767.640047486,6043.16363398332
84,0.272047779536563,0.00605300962260871,0.0103290289453566,-0.0904502287764529,-0.0100659745471116,0.00563272292170954,1.62132362251715,2.05156469322596,10.3336534195298,0.982679319385604,1,0,0,0,0,1.88489530273877,2.05434888706995,0.017516151062315,-0.00214545753393014,-0.00509514373233477,0.0224616301647989,-0.0230972176574136,-0.0149867293944911,239185.0064488,275413.449956403,11903.48140045,633472.395523765,6210.99538263763
85,0.27401257005932,0.00622189246114884,0.0107370371244422,-0.0914301872891321,-0.0119312523296334,0.00587665394600333,1.60344320161652,2.03933774326064,10.503338539405,0.991321504996266,1,0,0,0,0,1.8552149418874,2.04174454655553,0.0175348485772908,-0.00246206116654818,-0.00442511848319983,0.0226047863355219,-0.0242689717108247,-0.0147421848453309,240077.217726487,276916.005402692,11903.9259666913,640780.86734937,6391.32307312879
86,0.276001813565191,0.00639631419793248,0.0111461629876521,-0.0923413310661298,-0.0138619295292603,0.00611415894888491,1.58598274835195,2.02795387296336,10.6786234639317,0.999643827616018,1,0,0,0,0,1.82658297322992,2.03003498874826,0.0175534504003126,-0.00283781755766451,-0.00371983810314353,0.0227542619173705,-0.0255200718566343,-0.0144561390841023,241002.265427192,278496.678310624,11904.4573539256,648477.015685441,6578.01709618824
87,0.278026767073323,0.00658819765045949,0.0115897107627347,-0.0931797911358122,-0.0158634857348082,0.00636671347338245,1.56857340868088,2.01777905927493,10.8602648404569,1.00810628823042,1,0,0,0,0,1.79863853152323,2.01957866719884,0.0175678511409777,-0.00325144271585607,-0.00295648722234306,0.0229148993160907,-0.0268847250618818,-0.0141432838419691,241933.282903988,280192.354003843,11905.0925676096,656602.376978494,6771.74898460967
88,0.280081132493879,0.00678360557427244,0.0120391757786847,-0.0939487027193742,-0.017941979018626,0.00661646573997269,1.55160330950836,2.00830555191464,11.0463468512974,1.01648015336766,1,0,0,0,0,1.77167573541256,2.00986221534785,0.0175826859853307,-0.00372442861958777,-0.00215318122887036,0.0230809795796578,-0.0283318349729253,-0.0137911923468122,242899.661727376,281956.386390008,11905.8412096765,665108.279496084,6971.33939306494
89,0.28217640221934,0.00698935156778269,0.0125190272277332,-0.0946485717549055,-0.0201042475903282,0.00688029002748857,1.53484619681937,1.99971996157608,11.2368245310391,1.02491953544809,1,0,0,0,0,1.7454598493254,2.00106674266211,0.0175955064469472,-0.00424125145894008,-0.00129350714124276,0.0232552033093491,-0.0298836248345269,-0.0134119083510141,243885.096344914,283808.53504663,11906.7243815503,674009.183322392,7176.87591410782
90,0.28431451886748,0.00719456269529108,0.0130134911978103,-0.0952874218046316,-0.0223579195695122,0.00715026371901706,1.51858178859428,1.99161638302822,11.4296122993721,1.0334125958182,1,0,0,0,0,1.7201996648331,1.99278204137738,0.0176098804798588,-0.00481399283515043,-0.000388191776249405,0.0234329490203653,-0.0315170495004675,-0.0130011365181042,244910.924671442,285710.974341588,11907.7587267611,683246.758483198,7386.97490137731
91,0.28651143208533,0.00740165966698954,0.0135429058476598,-0.0958737733947828,-0.0247115634615512,0.00744298603503721,1.50269359007665,1.98402272177272,11.623728308327,1.04208623532351,1,0,0,0,0,1.69575903326389,1.98503197685906,0.017624749180699,-0.00542903496736163,0.000575177433825909,0.0236149622940424,-0.0332440136910746,-0.0125718937171163,245968.992144198,287667.692490891,11908.973108943,692798.673942012,7600.98705498386
92,0.288762770436854,0.00757737385187796,0.0140439228833307,-0.0964320555681314,-0.0271747422807821,0.00772339259556936,1.48807091948336,1.9758003605828,11.8139949755724,1.05038778127469,1,0,0,0,0,1.67289740637863,1.97667503916003,0.0176514435650706,-0.00613035355242114,0.00155256859955856,0.0237870617091853,-0.0349812987456504,-0.0121038016424712,247126.13244546,289566.592289706,11910.3784331416,702482.902290502,7815.12759133795
93,0.291098700561046,0.00772537791974157,0.0145476283870305,-0.0969848043737409,-0.0297581758415491,0.00801904549109451,1.47453531458358,1.96702249058762,11.9989449795632,1.05860708009322,1,0,0,0,0,1.65143546952269,1.96778122703722,0.0176885642125331,-0.00689406394424262,0.0025606525763715,0.0239503133287821,-0.0367418258075876,-0.0116198063907473,248369.754268347,291414.006761585,11912.0159873892,712245.811689658,8028.20744090783
94,0.293537106892795,0.00781703499091095,0.0150043016040557,-0.0975784555444368,-0.0324737251637796,0.00830761214731012,1.46288362330692,1.95679150724954,12.1742867984879,1.06654713604279,1,0,0,0,0,1.63208263205083,1.95745065115371,0.0177470054039692,-0.00774920752837264,0.00355942654944692,0.0240931528092358,-0.0384464235698321,-0.0111120893123421,249760.347102196,293118.646588813,11913.9085760583,721922.469716104,8236.84710529583
95,0.29612135158343,0.0078615383565211,0.0154524387658162,-0.0982446677130424,-0.0353345711994066,0.00862220479816369,1.45284454622586,1.94543821954565,12.340231169207,1.07445638408289,1,0,0,0,0,1.6145963810214,1.94601164036093,0.0178244746046216,-0.00866415066410887,0.00456859638418511,0.0242198117751031,-0.0401170115693968,-0.0106074895433272,251278.994878628,294711.91443778,11916.115246621,731512.872762739,8440.96888781069
96,0.298865187998361,0.00784800185579216,0.015866153311882,-0.0990037103210153,-0.0383551579444446,0.00895034439615232,1.44471391794031,1.93265400139852,12.4952101555208,1.0821897717197,1,0,0,0,0,1.59924393452077,1.93315367193718,0.0179256333564785,-0.00965675252437107,0.00556977989869043,0.02432593004116,-0.0417198178686829,-0.0100981227933543,252949.624467828,296161.054350318,11918.6778603695,740942.135538708,8639.12366130755
97,0.301791221776059,0.00777705924175619,0.0162425353700388,-0.0998755452213612,-0.0415511344105463,0.00929292173321,1.43846933183759,1.91850442932673,12.6389211832015,1.08969257994488,1,0,0,0,0,1.58600710322488,1.91894057836322,0.0180511690572545,-0.0107260775936751,0.00655864255212354,0.0244120451771603,-0.0432477954686392,-0.0095855384610671,254772.802839364,297471.343736516,11921.6536711496,750185.516499345,8830.80339456406
98,0.304925054391609,0.00765271613287249,0.0165810779044159,-0.100882677292123,-0.0449391394996774,0.00965074308779964,1.43401103536149,1.90317277263103,12.7715505587285,1.09697713440119,1,0,0,0,0,1.57479788911708,1.9035541264164,0.0182007412579966,-0.0118665847630336,0.00753111932307631,0.024480327495716,-0.0446985451441625,-0.00907201517933358,256743.603374806,298660.566570657,11925.1094270726,759240.559776627,9015.87994324934
99,0.308295006041899,0.00748220491238103,0.0168837163292691,-0.102049621261341,-0.0485363757608121,0.0100243742557409,1.43117636680134,1.8869610080805,12.8939361226112,1.10405449488584,1,0,0,0,0,1.56547143667377,1.88729500754765,0.0183731185141726,-0.0130685337740824,0.00848362820070912,0.0245346639547792,-0.0460748871624888,-0.00856033642590026,258852.48231745,299759.166856082,11929.1223064855,768135.061393608,9194.75411186657
100,0.311932763054268,0.00727644170446244,0.0171575485870287,-0.103402060726652,-0.0523598869927653,0.0104160783991654,1.42974007935589,1.87031224513978,13.0079663616509,1.11096421941515,1,0,0,0,0,1.55782656401753,1.870605235272,0.0185661441143115,-0.0143170099288709,0.00941521145357554,0.0245810471832563,-0.0473880744302542,-0.0080547699987689,261085.023342628,300812.498494634,11933.7825744237,776944.24485394,9368.7021522951
