U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
25,0.231013605143141,-0.00661434343299805,0.00276124662375574,-0.00981518142110764,0.0358212419949021,-0.00295229657281527,4.38967089487285,4.43892050019601,0,0,0.436332312998582,-0.192496141975744,-0.0174532925199433,0.00086613629101051,8.28051230627264,6.36039151838351,0.0181037886586737,-0.0140246208921233,-0.00415937479721969,0.0176908612962955,-0.0138423103537988,-0.00456019370237797,313627.768272939,313766.067265907,13090.7319197316,639936.391996724
26,0.229594474491466,-0.00613632852469745,0.00196612720276617,-0.0156832361064368,0.0380314186950974,-0.00307246457094998,4.24930310624064,4.28406573599938,0,0,0.436332312998582,-0.160039638570944,-0.0051602553879735,0,7.92601801980103,6.10521169152222,0.0180338482423048,-0.0163404306641155,-0.015489600299872,0.017642304952624,-0.0142330377715074,-0.015442219668245,308539.426912952,308228.122953982,13111.9498706647,629351.618778434
27,0.228034474095328,-0.00556459793717089,0.00190923008759063,-0.0160860191543739,0.0370797493724268,-0.00274920207777005,4.09178505102775,4.15633352469737,0,0,0.436332312998582,-0.133381904154587,-0.00330147500789809,0,7.58571486572547,5.87479486104829,0.0178748414211526,-0.0169797765671677,-0.0164598655849648,0.0176911096499625,-0.0150199281841052,-0.0163445056691514,302131.675081708,304593.260709068,13136.191226258,619352.145095256
28,0.226281788115282,-0.00705171590095339,0.0056660955577061,-0.0236760741796235,0.0439551473201544,-0.00291706404297649,4.00494946140281,3.97566981253394,0.0487077887717109,1,0.436332312998582,-0.195231044486479,0.0124948677687968,0.00689013207986602,7.28029763368937,5.62505561100102,0.0180062644493587,-0.0121043527073206,-0.031087551973207,0.0173889546541049,-0.0230487944237959,-0.030757352973968,300620.299343977,296427.021305003,12808.7331961855,609856.053845166
29,0.22515840530959,-0.00611882020792414,0.00418686039002365,-0.0256274029860172,0.0434113132827567,-0.00271272164721946,3.86120825266859,3.86036054872774,0.0414841900438442,1,0.436332312998582,-0.149060268367852,0.0174532925199433,0.00435644885820336,6.98119545680737,5.42085492942709,0.0178542028638694,-0.0154444594660536,-0.0349673779670047,0.017435898149827,-0.0216351350708447,-0.034630645220641,294890.892838712,293187.002195775,12850.2141302402,600928.109164727
30,0.223585502912117,-0.00671917094722081,0.00667260454827836,-0.0249317032863059,0.0430262360763141,-0.00260075261254744,3.73653315166307,3.73808385739059,0.0184609087993986,1,0.436332312998582,-0.170509170275685,0.0174532925199433,0.0088320953357714,6.70409679848389,5.22083451337812,0.0177833378733591,-0.011769379587877,-0.0340669294022841,0.0173823863239963,-0.026616022813075,-0.0337216470316059,290423.372342546,289171.692387193,12980.30564818,592575.370377919
31,0.222483919900148,-0.00997766624028391,0.0155391970266008,-0.0247322757705968,0.0404656454242186,-0.00336323281586014,3.62066311186426,3.62097725385334,0.0392167483421948,1,0.436332312998582,-0.290307467334777,0.0174532925199433,0.0259434338018502,6.44785601774771,5.03203864157197,0.0177843444420665,0.00400982439397297,-0.0338734056504216,0.0172805734503942,-0.0430572463243054,-0.0324452574553027,286486.281042454,285351.672961154,12941.5851586929,584779.539162301
32,0.221221487065441,-0.00568123071611392,0.00543953982733608,-0.0233957410251333,0.0399585657708158,-0.00226149486364965,3.48950955869548,3.52808240392452,0.0772268662107965,1,0.436332312998582,-0.122754924883318,0.0174532925199433,0.006872113610233,6.20131579893895,4.86323868373192,0.0175431991462836,-0.0150411428914807,-0.0321630421262839,0.0174146619284121,-0.026294093700457,-0.0317691986704494,281206.436510413,283124.268604446,13094.3427236324,577425.047838492
33,0.219808819839155,-0.00841048016829179,0.0117026589060697,-0.0227449803097021,0.0389919127882792,-0.00304842335804972,3.41438159295641,3.39187760916425,0.0108969662291832,1,0.436332312998582,-0.198149426363014,0.0174532925199433,0.0183400691362336,5.98206285431834,4.67302483887341,0.0176830486721266,-0.00489517733896538,-0.0313687122686985,0.0171487542875563,-0.0376435637854275,-0.0308238126316586,279953.927367274,277427.920099719,13181.6721523165,570563.519619309
34,0.218497207449924,-0.0106219810722335,0.0173111800116286,-0.0220562770761605,0.0378698102672754,-0.00397065965378881,3.30409911910453,3.30168270712306,0.0865543606861025,1,0.436332312998582,-0.255667848644406,0.0174532925199433,0.0293708872837566,5.76576677124683,4.51525470260875,0.0175997099675281,0.00477429819785174,-0.030870834312564,0.0171061544984829,-0.0486063371438056,-0.0296006448648382,275901.154094562,275005.992603784,13267.6904735983,564174.837171944
