U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
132.504970178926,1.3766097650027,-0.00117194024582358,-0.00522904094481213,-1.43435683266072,-0.311329875656613,-0.00502219518055089,2.85894562340745,2.81815256678313,2.93080819123386,2.81817336493607,0.069303971375132,0.325180345868794,-0.243263583305228,0.0684319083290332,0.332162007831935,-0.23902431224703,686747.780288373,676501.691929311,26325.152680504,1389574.62489819
132.604373757455,1.38036704659558,-0.00117019492203898,-0.0052435774066262,-1.43919561851727,-0.311912985257968,-0.00502485174830346,2.86108604363393,2.82035248050187,2.93281504706409,2.82037310933398,0.0694076045909027,0.326566252133081,-0.244113206735255,0.0685364890332515,0.333551403054777,-0.23986553928524,687839.485463104,677592.623698556,26346.6030748923,1391778.71223655
132.703777335984,1.38414251267911,-0.00116839822967831,-0.00525799275648657,-1.44405819407088,-0.312500017424241,-0.00502725707384963,2.86323608479458,2.82256440043133,2.93483281592728,2.82258486213437,0.0695115021227116,0.327960962474705,-0.244967712286883,0.0686413831885174,0.334949309109005,-0.240711749231488,688935.097218631,678688.049093763,26368.0695550657,1393991.21586746
132.803180914513,1.38793625143039,-0.00116654979341771,-0.00527228218566012,-1.44894467272367,-0.313090998245451,-0.00502940694437053,2.86539580225437,2.82478840180825,2.93686155580065,2.82480869855055,0.0696156644854271,0.329364527863731,-0.245827125656504,0.0687465916803539,0.336355772300624,-0.24156297140159,690034.642573214,679788.002713066,26389.5521210241,1396212.1974073
132.902584493042,1.39174834980602,-0.00116464923843856,-0.00528644077247755,-1.45385516620068,-0.313685953663193,-0.00503129710608456,2.86756525113127,2.8270245596453,2.9389013244407,2.82704469357203,0.0697200921599627,0.330776998779647,-0.246691472202824,0.0688521153599223,0.33777083838766,-0.242419234853873,691138.148628906,680892.519295239,26411.0507727676,1398441.71869691
133.001988071571,1.39557889347474,-0.00116269619053099,-0.00530046348048418,-1.45878978445998,-0.314284909456719,-0.00503292326479894,2.86974448626986,2.82927294869755,2.9409521793551,2.82929292193102,0.069824785592071,0.332198425179155,-0.247560776927807,0.0689579550427164,0.339194552547723,-0.243280568371271,692245.642565327,682001.633712361,26432.5655102961,1400679.84178798
133.101391650099,1.39942796674828,-0.00116069027622301,-0.00531434515661817,-1.46374863560067,-0.31488789122867,-0.00503428108657829,2.87193356221464,2.83153364342729,2.94301417777443,2.83155345806724,0.069929745191126,0.333628856463106,-0.248435064457147,0.0690641115072204,0.340626959344814,-0.244147000442975,693357.151633313,683115.380961969,26454.0963336097,1402926.62892889
133.200795228628,1.40329565251219,-0.00115863112273733,-0.00532808052917155,-1.46873182577061,-0.31549492439011,-0.00503536619783995,2.87413253318002,2.83380671797458,2.9450873766204,2.83382637609846,0.0700349713288551,0.335068341443388,-0.249314359020662,0.0691705854936647,0.342068102695596,-0.245018559245863,694472.703147779,684233.796160391,26475.6432427084,1405182.14255088
133.300198807157,1.40718203215332,-0.0011565183581922,-0.00534166420606389,-1.47373945906988,-0.316106034145603,-0.00503617418636346,2.87634145302313,2.83609224611733,2.94717183247682,2.83611174978059,0.0701404643380953,0.336516928308068,-0.25019868443179,0.0692773777025969,0.343518025834654,-0.245895272625194,695592.324481049,685356.91453366,26497.2062375922,1407446.4452523
133.399602385686,1.41108718529688,-0.00115435163523125,-0.00535509070453289,-1.47877163721795,-0.316721245516997,-0.0050367006871448,2.87856037553927,2.83839030028767,2.94926760186331,2.83840965152403,0.0702462245148414,0.3379746644855,-0.251088064016856,0.0693844887769219,0.344976771246895,-0.246777168040004,696716.043117739,686484.771200571,26518.785318261,1409719.59963657
