U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,theta_1c_diff,theta_1s_diff,delta_e,delta_r,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
95,0.24229412611882,-0.0757552162484864,-0.00165226808270413,-0.00349924634653383,-0.0444038155339021,0.0214162627435191,2.86501645405509,0.591664267376309,0.416611453058096,1,0.433448131434185,-0.116172752941092,-0.0150997040747218,0.039822044702824,2.91449439643275,0.592817307101983,0.0433303433734989,-0.0953431426672206,0.0294312072356186,-0.0111968576216189,-0.0168513750221497,0.0296061081575339,494250.189531496,247885.288329529,30606.2416879511,772741.719548977
96,0.234670199587092,-0.0407210839993323,0.0292834760879883,-0.00256480824685258,-0.0693224534125658,-0.0105528480039567,1.13527646849654,1.0969655559443,0,1,0.436332312998582,-0.0762896801354235,0.0155322570823567,0.0760214615749062,1.22375895222888,1.09737000392932,0.0166170042651836,-0.0140579839750837,0.00720128345786791,0.0148324569784287,-0.12116153173662,0.00791768751212646,279653.899274712,276950.779518094,19680.8723532774,576285.551146083
97,0.145186243892179,-0.000151308714792021,0.0141403261180403,0.103753451428912,-0.0181106726504134,-0.0171055695773392,0.851352846657287,1.18821947442562,0.418517011054572,1,0.380149890262666,-0.0295709332334348,-0.00891357541479873,0.0105376293657824,0.941554735043096,1.18846656082725,0.0105862405700621,-0.0787375188763464,0.055472115894276,0.0157342356705118,-0.115633803661137,0.0431180842198855,264175.316190325,286066.918018037,30849.2586002707,581091.492808633
98,0.24888325623844,-0.0767629222906189,-0.00120045978275293,-0.00865587545881897,-0.0550110521135816,0.0171181346249634,2.76284439663629,0.549898266211502,0.393112784775392,1,0.436332312998582,-0.125788899012987,-0.0168909714116173,0.0434558879494951,2.80375199952547,0.550647072316502,0.0431239514997871,-0.0936787233428133,0.0305626205281695,-0.0107745052465928,-0.0173673480484647,0.031292044277807,489972.038734926,252936.342470626,28950.28573476,771858.666940312
99,0.249757458131558,-0.0802526276873207,0.00048374045956467,-0.00883661159944455,-0.0558375078740072,0.0172755905880177,2.74174039989329,0.549590689403344,0.384585198775824,1,0.435645619786054,-0.130141930100269,-0.0174532925199433,0.0498609205356011,2.78103349189468,0.55024047248923,0.0432688247322609,-0.090773707769777,0.0309795666894695,-0.0109053210698094,-0.0212038140572831,0.032345678635646,490814.236388126,255149.33689527,28449.2578418858,774412.831125282
100,0.239771815699337,-0.0531265682017953,-0.00616141350890088,0.00303694152171593,-0.0446387436612891,0.0251673459239973,2.39316326413352,0.242758534935171,0.446645205894986,1,0.436332312998582,-0.0663284976967211,-0.0174532925199433,0.0168561291414234,2.40978789877999,0.243248910786794,0.037555836593757,-0.105064375602438,0.0363833617324168,-0.00578582601362676,-0.0156967181202759,0.034384469769272,436327.022242669,249399.800601748,33680.613558654,719407.436403071
101,0.236076956132245,-0.0563109722154099,-0.00683790506291682,0.00822329152195882,-0.0350716489898045,0.0322949314477426,2.45441765117628,0.336560117751345,0.489497161792314,1,0.436332312998582,-0.0614465359706371,-0.0174532925199433,0.0181382221499715,2.47651375445338,0.336996217592026,0.0388774615512942,-0.111229867918086,0.0376774944171267,-0.00748579425224733,-0.0151486429653526,0.0353757478311774,450315.985481456,253392.491998788,40441.9199218741,744150.397402118
102,0.0279594470458433,-0.000777575621510811,0.0287783115453096,0.263055922709131,-0.0350118854025045,-0.0764579594043489,0.528556436364991,1.13809251815057,0.42386079258398,1,0.436332312998582,-0.101325109492746,-0.0174532925199433,0.0198589744553923,0.598670499502627,1.13816826794585,0.00445539562894876,-0.123137562350178,0.106485805839382,0.0139568587213678,-0.195171748913093,0.0797016821175487,261175.148865842,295202.904876784,31568.6959959815,587946.749738608
103,0.252395753364551,-0.0809173324001755,0.00103260318138505,-0.0095952114441222,-0.0580321931776136,0.0180685559116666,2.6127204487303,0.506967537997507,0.406513043497467,1,0.436325397680511,-0.122336467986419,-0.0173995195967697,0.0530009699940743,2.64363174417778,0.507329122205961,0.0428118677665963,-0.0928230259405346,0.0322809076027463,-0.0105713387661912,-0.0239613263264202,0.0333268267516934,485928.586762412,262734.635220712,30274.0642717544,778937.286254879
104,0.0557653895743809,-0.014380471195257,0.0399926063497162,0.227625541700262,-0.0623043860286976,-0.0865165549457329,0.488387226889873,1.1926003457863,0.398877502962388,1,0.436332312998582,-0.120613344334989,-0.0112494129944135,0.047396205057468,0.556791701191052,1.19265532215251,0.00447856958732011,-0.09030849478641,0.0939487345643591,0.0153054201216649,-0.205585944408605,0.0664782953561472,264391.828261321,304753.603166733,29812.065055184,598957.496483238
105,0.249478089629602,-0.0587399413574654,-0.00659553870699543,-0.00589070984351928,-0.0539380186700182,0.0217362816924978,2.4045320861682,0.349086488535932,0.468409333867051,1,0.436332312998582,-0.0812260795238066,-0.0174532925199433,0.0218062539279212,2.42415639592009,0.349339388836711,0.039713395857889,-0.10950513092566,0.0356967886784542,-0.00780615015968245,-0.0112779297451985,0.0333183275858309,458703.187635727,262722.793607861,36623.480031,758049.461274588
106,0.162409480070486,0.010698881636977,0.0501691431535764,0.0966668566031166,-0.123156930222982,-0.0923081258042043,0.191137183319502,2.03171742999268,0.417312866587462,1,0.436332312998582,-0.119588201776578,-0.0174532925199433,0.0479843216799585,0.302599243028435,2.03173594203537,-0.0055158873184479,-0.00170153243851442,0.0704576425154636,0.0313308417125185,-0.190879346260781,0.0407072368320957,262052.898853869,403653.453665369,31351.6896976947,697058.042216933
107,0.2632482531484,-0.0712144559738219,-0.00506283880283589,-0.0226739535606799,-0.072196745267889,0.008541336938195,2.54616988357939,0.513024665157144,0.438220643877131,1,0.436332312998582,-0.116224460001585,-0.0136474161624918,0.0348208601163523,2.57295098331689,0.513233161604835,0.0431800597099747,-0.106928172010444,0.0290106593889686,-0.0107693465394769,-0.00727645245525624,0.0270529645604834,491718.32217695,272343.101611259,33170.5637999847,797231.987588194
108,0.25846134228589,-0.072597242876161,-0.00221837106116425,-0.0147458625568728,-0.0649760407030082,0.0155985178760318,2.43885987390924,0.427692624356127,0.441899386572636,1,0.436332312998582,-0.10825539557475,-0.0174532925199433,0.0420274837417261,2.46026334673771,0.427865779154574,0.0416810825339138,-0.101460475095612,0.0337393000447456,-0.00945801944131127,-0.0172563449768379,0.0328711701532632,477190.717504891,271901.060962559,33585.7701637854,782677.548631235
109,0.265546197062671,-0.0759015488339004,-0.0024037538855754,-0.0232402297833758,-0.0746932339276068,0.00874066627303477,2.48103233517842,0.478906387284722,0.4239616315816,1,0.436332312998582,-0.123482902445334,-0.0167147720604444,0.0447786710989457,2.50414161662568,0.479062139797225,0.0428972886173966,-0.100912896810491,0.03145136789922,-0.0103871042303918,-0.0133750473773556,0.0306677310876351,488871.123667986,275962.113464446,32093.0393135254,796926.276445958
110,0.267122869087048,-0.0790002834236373,-0.00129749222300482,-0.0247217880166502,-0.0758395888064115,0.00827777853585931,2.47213451448441,0.484641519878055,0.421061723545717,1,0.434115581505124,-0.127812060959594,-0.0174525043787396,0.0497692058515254,2.49461524543026,0.484777331782419,0.0431663185332531,-0.0987188111032295,0.0317447319183832,-0.0105982280495826,-0.015089588276436,0.0313444127611414,491650.345567936,278598.649028917,31953.2672585362,802202.261855389
111,0.167394922421042,0.0131157921784741,0.0510114258782227,0.0937726067733558,-0.130876686853982,-0.0924348230943443,0.243232955939009,2.00356363888451,0.452454053691034,1,0.436332312998582,-0.11066347967126,-0.0154856495752603,0.044296877867928,0.333801933277429,2.00357588497383,-0.00662007425737113,-0.00145651263704315,0.0698636353155177,0.0324048441400623,-0.195382321012894,0.0380340905117652,274629.902157268,417874.101642076,34917.8223559475,727421.826155292
112,0.274320519029994,-0.0751031101424382,-0.00353822459188613,-0.0327449179215736,-0.086104166809127,0.00152208006092675,2.43661017489772,0.478123164388734,0.420662487352805,1,0.436332312998582,-0.131830690279604,-0.0168815479132479,0.0430985535929114,2.45717656167675,0.478226897048634,0.0432662235964998,-0.102775293362324,0.0307463096022733,-0.0105023465171054,-0.00794968431036428,0.0293035847199406,493905.752133689,283305.409823206,32111.9233513443,809323.08530824
113,0.268647985261788,-0.0701836861668985,-0.00392229458932426,-0.0255224067116164,-0.0769325279743972,0.00849547646376948,2.34598403784334,0.414375923578526,0.453986099831787,1,0.434531218533757,-0.110676648483219,-0.0166679807032621,0.0383439923088882,2.36304286234908,0.414462030468894,0.0418579512652921,-0.106292047102371,0.0328034854405,-0.0094451205355463,-0.0108971531385851,0.0306438883585937,482226.744525962,283697.909178732,35191.520873855,801116.174578549
114,0.27458645036393,-0.0762006876991693,-0.00242067927576497,-0.0317225989577314,-0.0851910951024565,0.0032687486581397,2.37098598983391,0.447261721044399,0.43150613890072,1,0.436332312998582,-0.127264226822069,-0.0174532925199433,0.0466756838126533,2.38874381701068,0.447338722957004,0.0427997671593856,-0.102055720772808,0.032030576861133,-0.0101264855380579,-0.0116308521247532,0.0306441557156324,490846.965379621,287261.075314745,33152.2374235446,811260.278117911
115,0.270157851540486,-0.0656475107070431,-0.00523943221876802,-0.0263221359453898,-0.0787912222064054,0.00798009651583795,2.27462062777886,0.378674910649014,0.467439411905086,1,0.436332312998582,-0.10308399282381,-0.0161059496990756,0.0326834124528436,2.28902523947625,0.378738833319957,0.0411782056478807,-0.110458990625421,0.0332771521880877,-0.00885247088599684,-0.00905490105634923,0.0302652060243008,478245.338889277,287657.596583048,36965.7573537402,802868.692826065
116,0.281100263098135,-0.0816811930411434,-0.00375870409213853,-0.0411345041399615,-0.0935162047894967,-0.00524845191884456,2.48364078504171,0.597234268051939,0.453304335381783,1,0.436332312998582,-0.13555809044078,-0.00919283037661703,0.0479844941909395,2.50560594027693,0.597296547853743,0.0456724176423012,-0.111399418070897,0.0246467048604745,-0.0131022024898341,-0.00456986573361296,0.0214424459913531,520250.721927412,298314.378817278,35362.5181174582,853927.618862148
117,0.277082530117557,-0.0693113024574977,-0.00579790798717085,-0.0355251031223641,-0.0872822747065374,0.000598313640765356,2.32546359367942,0.460109032000352,0.470526343222337,1,0.436332312998582,-0.110292621142587,-0.0102320225886366,0.0345535752355644,2.34167835469469,0.460159512253082,0.0428855293802956,-0.115173580640289,0.0275804926051766,-0.0105180523344548,-0.00484128803570596,0.023577278630276,495554.255911134,295377.342484211,37527.2508666136,828458.849261959
118,0.157890248112209,0.0112025103173381,0.0520173897349308,0.11098413583542,-0.143847297522418,-0.100637728110695,0.217160172483175,1.85083667548018,0.465018198602014,1,0.435837390524024,-0.113154675709567,-0.0174532925199433,0.0425264623668721,0.281041689398679,1.85084106924372,-0.0064875734975326,-0.00968497491410662,0.0772966561490603,0.0314143743055971,-0.204054319773883,0.0423944614436089,291586.330075198,421432.968876569,36920.2823830848,749939.581334852
119,0.28429603757911,-0.075022429079541,-0.00331825563404004,-0.0415497218069897,-0.0963929821901287,-0.0036110778884048,2.28423345229796,0.433142585947048,0.448714808895113,1,0.436332312998582,-0.131100252836498,-0.0174280000822353,0.0452717148387073,2.29839903138603,0.433181108513718,0.042931271582079,-0.105481469775442,0.0319674840318024,-0.0101184211918753,-0.00697811546409187,0.029318309733431,496674.851264394,299661.687187553,35170.1640287445,831506.702480692
120,0.284254591904781,-0.0704521667213707,-0.00432521918367661,-0.0414203351238441,-0.0957517462571013,-0.00302391525565387,2.22999211930137,0.39547876162942,0.459580258053116,1,0.434820435440657,-0.123147792746988,-0.0174532925199433,0.039739450717355,2.24241585181143,0.395511588621058,0.0421598993029379,-0.10782779917486,0.0326187467945331,-0.00940192196869165,-0.00550394151603706,0.0292984179063707,491290.079467839,301071.047358895,36404.970916137,828766.097742872
121,0.281246548506796,-0.0700112611662514,-0.00386483656474639,-0.0367158926110212,-0.091358022295738,0.000966028231851878,2.18672007992306,0.37307119977382,0.473445055294244,1,0.436332312998582,-0.114614426228379,-0.0174532925199433,0.0404432557474013,2.19795753031742,0.373099128037549,0.0416096969986075,-0.109152139171551,0.0339182442463758,-0.00907682777589215,-0.00904951513984542,0.0305765238656642,487968.397621108,303038.981956473,38239.6015856255,829246.981163206
122,0.285787253508211,-0.0710444443078037,-0.00399638176544255,-0.0422113591303234,-0.0969693796625372,-0.00327623734514435,2.19216650277319,0.387701994854699,0.470093150480179,1,0.435322547492522,-0.121740551323235,-0.0174532925199433,0.041271986296008,2.20342039696275,0.387726701793254,0.042079066331878,-0.108793816876557,0.0331135657954197,-0.00938574628351942,-0.00642045875099013,0.0295289690119768,493045.075332626,306148.742532232,37871.3385213717,837065.156386229
123,0.288603190003112,-0.0662249239101436,-0.00668121709484826,-0.0469338384145775,-0.101138742676263,-0.00790263119525521,2.20140279247837,0.417024394014252,0.481063650808054,1,0.436332312998582,-0.115829538015027,-0.0110798755242229,0.031913332927333,2.21305642673095,0.417046215003178,0.0425162300020824,-0.117839461836277,0.0282015008568558,-0.00996315684041581,-0.000142662348689465,0.0229168568591096,498817.987659188,309789.870187922,39540.8931104932,848148.750957604
124,0.252894974953483,-0.0329077991912729,0.0188870845346448,-0.0064712248108518,-0.0831931110216925,-0.00363030174117725,0.879355405790588,0.845045920203983,0.335317691783957,1,0.436317787058828,-0.0274828638426131,0.0174532925199433,0.0531658009745539,0.901779654543025,0.84505323897928,0.0159848724041836,-0.0527589675577129,0.0141953255933539,0.014534560502646,-0.119230964184652,0.011520796019685,336928.701721197,334517.17002612,29176.2193751135,700622.091122431
125,0.0129022162479846,-0.0074999177882831,0.0338483279350883,0.298092897887882,-0.0887473841503885,-0.0854390943468147,0.419032954486143,0.907620409254788,0.500236904474508,1,0.436332312998582,-0.0956620748388858,-0.013382027528799,0.0267797744608481,0.441761810773368,0.9076232766747,0.0039832459580311,-0.134510203304983,0.11059733335795,0.0130148288578518,-0.219740570264724,0.0793589080934292,315296.767075509,341800.896876757,43213.1492759075,700310.813228173
126,0.00218870515088806,-0.0116427143806886,0.0436152878991578,0.305974250686277,-0.111169333167372,-0.114307363941099,0.32300108112734,0.955746898993519,0.497745815214339,1,0.436196780502027,-0.142323981657791,0.00269810066821064,0.0374511597442255,0.346207831627715,0.955748890408003,0.00204869957054579,-0.129224866738974,0.102676863983144,0.0136353806841793,-0.241324494230904,0.0640070309875164,315114.923947218,348389.340328651,42776.4319886734,706280.696264543
127,0.00574816748104718,-0.00713146844791505,0.0401170517092431,0.308429795171072,-0.11467554282372,-0.109624928328848,0.323173767825803,0.973573998075596,0.478667399694106,1,0.436332312998582,-0.126627798427513,-0.0174532925199433,0.0310349691319013,0.345980969672881,0.973575763250221,0.00208572714343416,-0.126554017057562,0.117786064436479,0.0143838850800406,-0.231218700541117,0.0816439002405982,317880.179597841,352828.357468208,39536.7193378561,710245.256403905
128,0.00497667852262007,-0.0102516961516327,0.0426219090739007,0.309750991817713,-0.119866863629456,-0.113422280001794,0.316136887837755,0.970026092214027,0.481503935244677,1,0.436332312998582,-0.131786738094657,-0.0174532925199433,0.0361437690760345,0.338043828173136,0.970027617966736,0.00200996648090111,-0.123205692579656,0.118459579974125,0.0143700049859597,-0.235548464837938,0.0811772700748431,320473.737466186,355576.356313029,40061.456214564,716111.549993779
129,0.301742743986935,-0.049375259252261,-0.0100399621083349,-0.0597761454754021,-0.118220387643957,-0.0183739426277714,1.98762887692111,0.280665548006181,0.491029154051159,1,0.436332312998582,-0.117320508851375,-0.0174532925199433,0.012867652451187,1.99387323916908,0.280674667754292,0.0399016794760364,-0.119576955589483,0.0334261666167521,-0.00694726832451919,0.010383586463989,0.0259020488411148,486434.120765837,322404.980728138,41728.7877995742,850567.889293549
130,0.300326856337805,-0.0606045330140294,-0.00692192337268166,-0.0570752964656836,-0.115331296514806,-0.0158060180359686,2.0233226142429,0.325064207137014,0.495535617507099,1,0.436332312998582,-0.12292834752957,-0.0174532925199433,0.0284612635845066,2.03025968048623,0.32507227165169,0.0410381730710046,-0.116107011163305,0.0335258564126169,-0.00821644097758327,0.00339515459092223,0.0271111179887529,496693.264937377,326370.967798722,42645.9107698689,865710.143505968
